policy,condition,seed,cell,episode,success,failure_mode,frames,duration_s,n_releases,n_kept,nearest_release_deg,max_travel_deg
randomized-seed2000,randomized,2000,reduced_lighting,3,0,timeout_other,1151,38.333,3,1,25.46822945145541,25.609439363546823
randomized-seed2000,randomized,2000,reduced_lighting,4,0,timeout_other,1151,38.333,0,0,,
randomized-seed2000,randomized,2000,reduced_lighting,5,1,success,551,18.333,1,1,3.449221937981253,47.30135607796536
randomized-seed2000,randomized,2000,reduced_lighting,6,1,success,555,18.467,1,1,1.5148914705127403,48.70073422395439
randomized-seed2000,randomized,2000,reduced_lighting,7,0,no_departure,1151,38.333,0,0,,
randomized-seed2000,randomized,2000,reduced_lighting,8,0,contact_no_grasp,1151,38.333,5,0,34.03645013087892,7.305425565968214
randomized-seed2000,randomized,2000,reduced_lighting,9,1,success,888,29.567,1,1,4.848010287846019,44.959348036092834
randomized-seed2000,randomized,2000,reduced_lighting,10,0,contact_no_grasp,1151,38.333,1,0,50.47904203157843,1.106173486220733
randomized-seed2000,randomized,2000,reduced_lighting,11,1,success,951,31.667,1,1,2.4725466940407053,48.04966805199653
randomized-seed2000,randomized,2000,reduced_lighting,12,0,grasp_drop,1151,38.333,1,0,45.186658482406216,5.800326464702927
randomized-seed2000,randomized,2000,reduced_lighting,13,0,contact_no_grasp,1151,38.333,5,0,35.5527725458158,3.7458960476431074
randomized-seed2000,randomized,2000,reduced_lighting,14,0,no_departure,1150,38.3,0,0,,
randomized-seed2000,randomized,2000,reduced_lighting,15,0,contact_no_grasp,1148,38.233,2,1,27.009103034660512,15.900096611455819
recovery,recovery,1000,different_object,1,0,deliberate_drop,1146,38.167,2,2,18.56659305706882,31.51783194679622
recovery,recovery,1000,different_object,2,1,success,771,25.667,1,1,5.234411781202564,44.911594451122795
recovery,recovery,1000,different_object,3,1,success,513,17.067,1,1,2.938069518387774,45.38626635215838
recovery,recovery,1000,different_object,4,0,deliberate_drop,1151,38.333,2,2,15.713750108547016,34.02134009826253
recovery,recovery,1000,different_object,5,1,success,483,16.067,1,1,2.967146829152629,46.13049679227432
recovery,recovery,1000,different_object,6,1,success,448,14.9,1,1,3.9125538325537867,46.65967055908836
recovery,recovery,1000,different_object,7,1,success,1151,38.333,1,1,3.8903514459369184,46.50068251059444
recovery,recovery,1000,different_object,8,1,success,599,19.933,2,1,3.8749425698925997,46.39136036149803
recovery,recovery,1000,different_object,9,1,success,563,18.733,1,1,4.977363794880983,45.28961939216219
recovery,recovery,1000,different_object,10,1,success,717,23.867,1,1,6.353508315630943,43.17736226936261
recovery,recovery,1000,different_object,11,1,success,551,18.333,1,1,3.8219133852342573,46.04634229313125
recovery,recovery,1000,different_object,12,1,success,598,19.9,1,1,3.0079675958765897,47.70823579933008
recovery,recovery,1000,different_object,13,0,deliberate_drop,1151,38.333,6,2,7.490233602927223,36.75459464582536
recovery,recovery,1000,different_object,14,0,deliberate_drop,1145,38.133,2,1,23.6219445997382,10.176899558931062
recovery,recovery,1000,different_object,15,1,success,654,21.767,1,1,3.847442873300647,46.23193629807788
recovery,recovery,1000,distractors,1,1,success,474,15.767,2,1,2.8663043562355988,44.310606674011325
recovery,recovery,1000,distractors,2,1,success,442,14.7,2,1,1.8875612074789636,46.65064269816771
recovery,recovery,1000,distractors,3,1,success,485,16.133,2,1,3.3166969198853913,43.11839532126909
recovery,recovery,1000,distractors,4,1,success,451,15.0,1,1,4.19861399877988,45.15427746435621
recovery,recovery,1000,distractors,5,1,success,433,14.4,1,1,3.1061632229966456,44.8026051930904
recovery,recovery,1000,distractors,6,0,contact_no_grasp,1151,38.333,4,1,15.773071657991327,11.041488662889133
recovery,recovery,1000,distractors,7,1,success,419,13.933,1,1,1.7208515336525103,46.34044612061048
recovery,recovery,1000,distractors,8,1,success,394,13.1,1,1,4.5089535023917655,42.953892859932246
recovery,recovery,1000,distractors,9,0,contact_no_grasp,1151,38.333,2,1,26.987724508197296,17.587100099658716
recovery,recovery,1000,distractors,10,1,success,416,13.833,2,1,1.8344506092451844,44.991623995777076
recovery,recovery,1000,distractors,11,1,success,1001,33.333,1,1,4.960664965963627,42.83667359401849
recovery,recovery,1000,distractors,12,1,success,498,16.567,1,1,2.102033512228278,46.03671739932406
recovery,recovery,1000,distractors,13,1,success,586,19.5,1,1,3.0752803400476587,45.5486393961999
recovery,recovery,1000,distractors,14,1,success,381,12.667,1,1,2.5728446005975947,45.93263647529522
recovery,recovery,1000,distractors,15,1,success,601,20.0,1,1,3.1495892241345835,43.11101925133452
recovery,recovery,1000,in_distribution,1,0,deliberate_drop,1142,38.033,5,2,11.017684815637343,27.47805686360161
recovery,recovery,1000,in_distribution,2,1,success,489,16.267,1,1,1.699935481527536,47.582061040118276
recovery,recovery,1000,in_distribution,3,1,success,427,14.2,1,1,0.34030319244073937,50.06135950803556
recovery,recovery,1000,in_distribution,4,0,deliberate_drop,1147,38.2,3,2,8.24004358674642,50.17062376303387
recovery,recovery,1000,in_distribution,5,0,deliberate_drop,1146,38.167,4,1,20.285393747902624,30.958002350449135
recovery,recovery,1000,in_distribution,6,0,deliberate_drop,1148,38.233,5,2,16.932010187047865,32.66178585499599
recovery,recovery,1000,in_distribution,7,0,grasp_drop,1146,38.167,5,2,3.0028982439127354,46.40093821635052
recovery,recovery,1000,in_distribution,8,1,success,398,13.233,1,1,1.954816057551934,47.13891971225405
recovery,recovery,1000,in_distribution,9,1,success,459,15.267,1,1,4.092177508635064,46.71715397091837
recovery,recovery,1000,in_distribution,10,1,success,451,15.0,1,1,1.1421493659239097,48.345586497612715
recovery,recovery,1000,in_distribution,11,1,success,499,16.6,2,1,1.4421945752194638,48.29933815919297
recovery,recovery,1000,in_distribution,12,0,deliberate_drop,1144,38.1,5,1,7.011992168906385,30.562667978676615
recovery,recovery,1000,in_distribution,13,0,deliberate_drop,1143,38.067,4,3,1.021675366183242,32.015425387698365
recovery,recovery,1000,in_distribution,14,1,success,418,13.9,1,1,2.686716863965625,47.94488335283779
recovery,recovery,1000,in_distribution,15,1,success,442,14.7,1,1,1.4351025482036412,46.63436179227094
recovery,recovery,1000,new_positions,1,0,timeout_other,1151,38.333,8,1,38.833733756045554,10.351548413255514
recovery,recovery,1000,new_positions,2,0,no_departure,1151,38.333,0,0,,
recovery,recovery,1000,new_positions,3,0,timeout_other,1151,38.333,4,0,39.656358232544775,2.6129279968532337
recovery,recovery,1000,new_positions,4,0,no_departure,1151,38.333,0,0,,
recovery,recovery,1000,new_positions,5,0,no_departure,1151,38.333,0,0,,
recovery,recovery,1000,new_positions,6,0,timeout_other,1151,38.333,7,0,39.78721698613003,6.834144992647211
recovery,recovery,1000,new_positions,7,0,timeout_other,1151,38.333,7,0,25.758810332606448,9.25810258266139
recovery,recovery,1000,new_positions,8,0,contact_no_grasp,1151,38.333,5,0,33.27015163654558,3.4507442465289433
recovery,recovery,1000,new_positions,9,0,contact_no_grasp,1151,38.333,6,0,34.39400950824408,2.862741482401983
recovery,recovery,1000,new_positions,10,0,timeout_other,1151,38.333,6,0,41.845800852430045,2.9406791504651757
recovery,recovery,1000,new_positions,11,0,timeout_other,1151,38.333,6,0,44.49932889475828,6.92859378610661
recovery,recovery,1000,new_positions,12,0,timeout_other,1150,38.3,5,0,41.36691444197269,1.3805770376348505
recovery,recovery,1000,new_positions,13,0,timeout_other,1150,38.3,6,1,28.610790127617005,23.273696322452984
recovery,recovery,1000,new_positions,14,0,timeout_other,1137,37.867,12,0,28.679516923826437,2.6634053182192687
recovery,recovery,1000,new_positions,15,0,timeout_other,1135,37.8,5,0,31.48824140352145,1.0354397888395805
recovery,recovery,1000,reduced_lighting,1,0,deliberate_drop,1151,38.333,4,2,9.000417434276176,37.51472063424767
recovery,recovery,1000,reduced_lighting,2,0,deliberate_drop,1150,38.3,5,2,7.3891360341404955,38.56541348259413
recovery,recovery,1000,reduced_lighting,3,0,deliberate_drop,1151,38.333,6,1,11.118652122703375,39.281809525863544
recovery,recovery,1000,reduced_lighting,4,0,grasp_drop,1151,38.333,3,2,6.672041643312891,42.47101627968321
recovery,recovery,1000,reduced_lighting,5,1,success,459,15.267,1,1,1.9208810701193535,47.506729963361984
recovery,recovery,1000,reduced_lighting,6,0,deliberate_drop,1151,38.333,5,3,0.3365783196928298,37.99518918185434
recovery,recovery,1000,reduced_lighting,7,1,success,479,15.933,1,1,2.308659357496065,48.03817969190712
recovery,recovery,1000,reduced_lighting,8,1,success,410,13.633,1,1,1.9284235855859215,47.551216150171165
recovery,recovery,1000,reduced_lighting,9,0,deliberate_drop,1144,38.1,4,1,0.25417124800983615,38.98425919035749
recovery,recovery,1000,reduced_lighting,10,0,deliberate_drop,1127,37.533,5,2,20.67536567883971,29.256184531451424
recovery,recovery,1000,reduced_lighting,11,1,success,502,16.7,1,1,2.709123689116371,47.66664793580645
recovery,recovery,1000,reduced_lighting,12,1,success,582,19.367,2,1,3.240917163868911,46.969467305530664
recovery,recovery,1000,reduced_lighting,13,1,success,504,16.767,1,1,3.77175538600299,47.92575297180073
recovery,recovery,1000,reduced_lighting,14,0,deliberate_drop,1149,38.267,6,2,1.1364302639211594,38.612450628100326
recovery,recovery,1000,reduced_lighting,15,1,success,643,21.4,1,1,4.625628201945386,42.888729434152715
recovery-seed2000,recovery,2000,different_object,1,0,grasp_drop,1151,38.333,2,1,4.985881464062228,45.943844410847
recovery-seed2000,recovery,2000,different_object,2,1,success_after_drop,877,29.2,3,3,2.6315872090610206,35.028161884592
recovery-seed2000,recovery,2000,different_object,3,1,success,482,16.033,1,1,2.412917582200304,47.80541285216189
recovery-seed2000,recovery,2000,different_object,4,0,grasp_drop,1151,38.333,1,1,7.853166025645255,57.716395772620466
recovery-seed2000,recovery,2000,different_object,5,1,success,801,26.667,1,1,1.4550778212346778,49.49908298144895
recovery-seed2000,recovery,2000,different_object,6,1,success,1144,38.1,1,1,4.0122438510807505,46.04303871115908
recovery-seed2000,recovery,2000,different_object,7,0,deliberate_drop,1150,38.3,4,2,19.19172629146425,30.449439787149814
recovery-seed2000,recovery,2000,different_object,8,0,deliberate_drop,1148,38.233,3,2,13.062249013621194,33.58322560638387
recovery-seed2000,recovery,2000,different_object,9,0,deliberate_drop,1151,38.333,1,1,17.454919631529698,32.280069260608194
recovery-seed2000,recovery,2000,different_object,10,0,deliberate_drop,1149,38.267,4,3,16.229195737351866,44.24160414585231
recovery-seed2000,recovery,2000,different_object,11,0,deliberate_drop,1150,38.3,5,2,13.710882074894752,39.180616974572146
recovery-seed2000,recovery,2000,different_object,12,0,deliberate_drop,1149,38.267,6,2,7.011000732476621,27.921853118450464
recovery-seed2000,recovery,2000,different_object,13,0,deliberate_drop,1147,38.2,6,2,10.140666774167617,37.26171076126775
recovery-seed2000,recovery,2000,different_object,14,1,success,951,31.667,1,1,2.3538475102445595,47.54201460695625
recovery-seed2000,recovery,2000,different_object,15,0,deliberate_drop,1148,38.233,6,1,4.2341030809080245,34.50245090851987
recovery-seed2000,recovery,2000,distractors,1,1,success,569,18.933,1,1,2.753861353414127,46.27549256093651
recovery-seed2000,recovery,2000,distractors,2,1,success,439,14.6,1,1,3.2071757598268142,45.11854595069232
recovery-seed2000,recovery,2000,distractors,3,1,success,451,15.0,1,1,2.0903588055106574,46.033746708415904
recovery-seed2000,recovery,2000,distractors,4,1,success,917,30.533,1,1,4.194767659638135,43.039867404783976
recovery-seed2000,recovery,2000,distractors,5,1,success,626,20.833,1,1,2.0724351545806208,46.49410067531802
recovery-seed2000,recovery,2000,distractors,6,0,contact_no_grasp,1150,38.3,6,0,25.149231161798195,6.041176767893732
recovery-seed2000,recovery,2000,distractors,7,1,success,419,13.933,1,1,3.770959342154274,45.1621836271264
recovery-seed2000,recovery,2000,distractors,8,0,deliberate_drop,1151,38.333,5,2,14.090139074709084,35.03078340172107
recovery-seed2000,recovery,2000,distractors,9,1,success,442,14.7,1,1,1.6171161650216312,47.89994667757786
recovery-seed2000,recovery,2000,distractors,10,1,success,451,15.0,1,1,2.7322596180649192,45.291148158189834
recovery-seed2000,recovery,2000,distractors,11,1,success,695,23.133,1,1,0.26202338568903016,48.444737377351224
recovery-seed2000,recovery,2000,distractors,12,1,success,435,14.467,1,1,2.268053884449369,47.453210488060456
recovery-seed2000,recovery,2000,distractors,13,1,success,447,14.867,1,1,4.72216661050766,43.37741894368793
recovery-seed2000,recovery,2000,distractors,14,1,success,451,15.0,1,1,3.11794467195762,45.900156077077106
recovery-seed2000,recovery,2000,distractors,15,0,deliberate_drop,1151,38.333,4,1,10.404665921266892,38.87847943638786
recovery-seed2000,recovery,2000,in_distribution,1,1,success_after_drop,752,25.033,3,2,2.9961155884835726,35.735890095863255
recovery-seed2000,recovery,2000,in_distribution,2,0,deliberate_drop,1150,38.3,6,2,0.24756252550090707,36.53688117617837
recovery-seed2000,recovery,2000,in_distribution,3,1,success_after_missed_grasp,475,15.8,2,1,4.110602305351673,44.422733068483886
recovery-seed2000,recovery,2000,in_distribution,4,1,success,451,15.0,1,1,3.159192407654981,47.58539356913949
recovery-seed2000,recovery,2000,in_distribution,5,1,success_after_drop,747,24.867,3,1,4.3196777946448215,36.36935646200227
recovery-seed2000,recovery,2000,in_distribution,6,1,success,426,14.167,1,1,1.9941659523463464,48.328455272150265
recovery-seed2000,recovery,2000,in_distribution,7,1,success,482,16.033,1,1,2.1231739039833393,46.896904290339215
recovery-seed2000,recovery,2000,in_distribution,8,0,deliberate_drop,1151,38.333,5,3,9.794380463214583,37.033257031830104
recovery-seed2000,recovery,2000,in_distribution,9,1,success,406,13.5,1,1,2.3474230745473257,46.07668060972009
recovery-seed2000,recovery,2000,in_distribution,10,1,success_after_missed_grasp,1008,33.567,4,1,1.686144021848559,39.638198356932996
recovery-seed2000,recovery,2000,in_distribution,11,0,deliberate_drop,1151,38.333,4,2,9.344909028188471,37.603247946986976
recovery-seed2000,recovery,2000,in_distribution,12,0,deliberate_drop,1150,38.3,4,2,5.032752164036413,34.79166811228234
recovery-seed2000,recovery,2000,in_distribution,13,0,deliberate_drop,1150,38.3,3,3,2.1216611700448205,39.315465897949075
recovery-seed2000,recovery,2000,in_distribution,14,0,deliberate_drop,1149,38.267,8,4,1.1373638062528322,37.112130503713175
recovery-seed2000,recovery,2000,in_distribution,15,1,success,444,14.767,1,1,2.062254839269908,48.408510145472455
recovery-seed2000,recovery,2000,new_positions,1,0,no_departure,1151,38.333,0,0,,
recovery-seed2000,recovery,2000,new_positions,2,0,timeout_other,1150,38.3,1,0,46.66437457987101,0.39797126702138286
recovery-seed2000,recovery,2000,new_positions,3,0,timeout_other,1150,38.3,5,0,40.79242135609417,0.98932691356341
recovery-seed2000,recovery,2000,new_positions,4,0,no_departure,1151,38.333,0,0,,
recovery-seed2000,recovery,2000,new_positions,5,0,no_departure,1151,38.333,0,0,,
recovery-seed2000,recovery,2000,new_positions,6,0,no_departure,1151,38.333,0,0,,
recovery-seed2000,recovery,2000,new_positions,7,0,contact_no_grasp,1151,38.333,7,0,36.87380505126917,0.8828614763695555
recovery-seed2000,recovery,2000,new_positions,8,0,timeout_other,1150,38.3,7,0,40.815038951945766,1.7489562791755588
recovery-seed2000,recovery,2000,new_positions,9,0,contact_no_grasp,1149,38.267,3,0,35.96712467651268,1.3294836868813462
recovery-seed2000,recovery,2000,new_positions,10,0,timeout_other,1151,38.333,7,1,45.81095225237938,10.811484004839414
recovery-seed2000,recovery,2000,new_positions,11,0,timeout_other,1149,38.267,2,0,46.42426423562139,3.3468632380575585
recovery-seed2000,recovery,2000,new_positions,12,0,no_departure,1150,38.3,0,0,,
recovery-seed2000,recovery,2000,new_positions,13,0,timeout_other,1143,38.067,10,0,28.04745573338457,4.629770218431563
recovery-seed2000,recovery,2000,new_positions,14,0,timeout_other,1136,37.833,11,0,33.89915020658369,2.2470852404850206
recovery-seed2000,recovery,2000,new_positions,15,0,timeout_other,1139,37.933,5,0,42.50289434275608,1.666759324224099
recovery-seed2000,recovery,2000,reduced_lighting,1,1,success_after_missed_grasp,712,23.7,4,1,1.656306851046292,43.503523144467685
recovery-seed2000,recovery,2000,reduced_lighting,2,1,success,401,13.333,1,1,4.504419670835222,44.94322272058467
recovery-seed2000,recovery,2000,reduced_lighting,3,0,deliberate_drop,1151,38.333,6,3,2.9814828551917536,38.49820024390416
recovery-seed2000,recovery,2000,reduced_lighting,4,0,deliberate_drop,1151,38.333,3,3,14.82597939357863,36.881910099688554
recovery-seed2000,recovery,2000,reduced_lighting,5,1,success_after_drop,848,28.233,3,2,0.979493837528242,34.68367752744197
recovery-seed2000,recovery,2000,reduced_lighting,6,0,deliberate_drop,1151,38.333,7,1,1.6019551480847518,38.842060430309175
recovery-seed2000,recovery,2000,reduced_lighting,7,0,deliberate_drop,1151,38.333,3,2,12.837435626226812,37.48941729500194
recovery-seed2000,recovery,2000,reduced_lighting,8,0,deliberate_drop,1151,38.333,6,2,1.5020769737390047,39.67061905186245
recovery-seed2000,recovery,2000,reduced_lighting,9,1,success_after_drop,770,25.633,3,3,1.0241555158222546,38.380474404632125
recovery-seed2000,recovery,2000,reduced_lighting,10,0,deliberate_drop,1151,38.333,8,3,8.031628452009596,36.295290009451094
recovery-seed2000,recovery,2000,reduced_lighting,11,0,deliberate_drop,1151,38.333,2,1,9.118099852974648,36.00175698159519
recovery-seed2000,recovery,2000,reduced_lighting,12,0,deliberate_drop,1150,38.3,2,1,6.2982085968132075,37.01586709211682
recovery-seed2000,recovery,2000,reduced_lighting,13,0,deliberate_drop,1151,38.333,4,1,11.585817692083696,39.24511009524724
recovery-seed2000,recovery,2000,reduced_lighting,14,1,success_after_drop,1148,38.233,5,3,3.147392866788355,39.135567224901884
recovery-seed2000,recovery,2000,reduced_lighting,15,0,deliberate_drop,1151,38.333,5,4,3.096330272274461,41.228346602075874
